work_id,work_category,state,ida,mp_name_clean,constituency,elected_nominated,work_status,sanction_amount,total_expenditure,sanction_date,completion_date,has_sanction_record,has_completion_record,has_expenditure_record,data_source_flag,financial_utilization,expenditure_vs_sanction,n_expenditure_transactions,n_distinct_vendors,n_payment_success,n_payment_inprogress,mp_allocated_limit,project_size_bucket,elapsed_duration_days,project_duration_days,risk_score,risk_level,financial_risk_score,payment_risk_score,execution_risk_score,peer_anomaly_score,isolation_forest_score,duplicate_risk_score,anomaly_risk_score,n_components_available,negative_amount_score,vendor_concentration_score,rapid_disbursement_score,slow_disbursement_pace_score,payment_stall_score,expenditure_without_sanction_score,elapsed_percentile_in_peer_group,peer_group_tier,raw_max_similarity,most_similar_work_id,risk_reason_1,risk_reason_2,risk_reason_3
WS/MP001/2024-2025/136963,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,26.96,LOW,0.0,,,31.95,20.08,82.32,26.015,3,0.0,,,,,,,category+state+size,0.9411,WS/MP001/2024-2025/136965,,,
WS/MP001/2024-2025/136964,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,26.3,LOW,0.0,,,31.95,20.08,79.35,26.015,3,0.0,,,,,,,category+state+size,0.9312,WS/MP001/2024-2025/136966,,,
WS/MP001/2024-2025/136965,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,27.5,LOW,0.0,,,31.95,20.08,84.73,26.015,3,0.0,,,,,,,category+state+size,0.9491,WS/MP001/2024-2025/136962,,,
WS/MP001/2024-2025/136966,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,26.66,LOW,0.0,,,31.95,20.08,80.95,26.015,3,0.0,,,,,,,category+state+size,0.9365,WS/MP001/2024-2025/136974,,,
WS/MP001/2024-2025/136970,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,25.72,LOW,0.0,,,31.95,20.08,76.74,26.015,3,0.0,,,,,,,category+state+size,0.9225,WS/MP001/2024-2025/136965,,,
WS/MP001/2024-2025/136971,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,22.61,LOW,0.0,,,31.95,20.08,62.73,26.015,3,0.0,,,,,,,category+state+size,0.8758,WS/MP001/2024-2025/136965,,,
WS/MP001/2024-2025/136972,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,24.37,LOW,0.0,,,31.95,20.08,70.63,26.015,3,0.0,,,,,,,category+state+size,0.9021,WS/MP001/2024-2025/136965,,,
WS/MP001/2024-2025/136973,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,10.01,LOW,0.0,,,31.95,20.08,6.0,26.015,3,0.0,,,,,,,category+state+size,0.2,WS/MP001/2024-2025/136974,,,
WS/MP001/2024-2025/136974,Normal/Others,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,983000.0,0.0,2025-02-28,2025-03-05,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,5.0,26.66,LOW,0.0,,,31.95,20.08,80.95,26.015,3,0.0,,,,,,,category+state+size,0.9365,WS/MP001/2024-2025/136966,,,
WS/MP001/2024-2025/145755,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,19.19,LOW,0.0,,,5.92,13.37,71.9,9.645,3,0.0,,,,,,,category+state+size,0.9063,WS/MP001/2024-2025/145762,,,
WS/MP001/2024-2025/145756,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,17.5,LOW,0.0,,,5.92,13.37,64.28,9.645,3,0.0,,,,,,,category+state+size,0.8809,WS/MP001/2024-2025/145758,,,
WS/MP001/2024-2025/145757,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,21.08,LOW,0.0,,,5.92,13.37,80.39,9.645,3,0.0,,,,,,,category+state+size,0.9346,WS/MP001/2024-2025/145760,,,
WS/MP001/2024-2025/145758,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,22.55,LOW,0.0,,,5.92,13.37,86.99,9.645,3,0.0,,,,,,,category+state+size,0.9566,WS/MP001/2024-2025/145760,,,
WS/MP001/2024-2025/145759,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,22.01,LOW,0.0,,,5.92,13.37,84.57,9.645,3,0.0,,,,,,,category+state+size,0.9486,WS/MP001/2024-2025/145758,,,
WS/MP001/2024-2025/145760,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,22.55,LOW,0.0,,,5.92,13.37,86.99,9.645,3,0.0,,,,,,,category+state+size,0.9566,WS/MP001/2024-2025/145758,,,
WS/MP001/2024-2025/145761,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,21.91,LOW,0.0,,,5.92,13.37,84.11,9.645,3,0.0,,,,,,,category+state+size,0.947,WS/MP001/2024-2025/145762,,,
WS/MP001/2024-2025/145762,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2024-12-18,2025-02-11,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,55.0,21.91,LOW,0.0,,,5.92,13.37,84.11,9.645,3,0.0,,,,,,,category+state+size,0.947,WS/MP001/2024-2025/145761,,,
WS/MP001/2024-2025/151555,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1461589.0,0.0,2024-11-20,2025-02-27,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,99.0,9.31,LOW,0.0,,,21.88,15.8,13.64,18.84,3,0.0,,,,,,,category+state+size,0.4547,WS/MP001/2024-2025/151556,,,
WS/MP001/2024-2025/151556,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1461722.0,0.0,2024-11-20,2025-02-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,96.0,9.3,LOW,0.0,,,21.9,15.73,13.64,18.814999999999998,3,0.0,,,,,,,category+state+size,0.4547,WS/MP001/2024-2025/151555,,,
WS/MP001/2024-2025/151557,Normal/Others,Bihar,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,84709.0,0.0,2024-12-13,2025-02-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,56.0,13.08,LOW,0.0,,,50.0,23.4,3.79,36.7,3,0.0,,,,,,,category+state+size,0.1264,WS/MP001/2023-2024/14279,,,
WS/MP001/2024-2025/166097,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,26.11,LOW,0.0,,,5.92,17.4,100.0,11.66,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2025-2026/166104,,,
WS/MP001/2024-2025/166098,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,26.11,LOW,0.0,,,5.92,17.4,100.0,11.66,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2025-2026/166105,,,
WS/MP001/2024-2025/166099,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,24.69,LOW,0.0,,,5.92,17.4,93.61,11.66,3,0.0,,,,,,,category+state+size,0.9787,WS/MP001/2025-2026/166106,,,
WS/MP001/2024-2025/166100,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,11.82,LOW,0.0,,,5.92,17.4,35.71,11.66,3,0.0,,,,,,,category+state+size,0.6812,WS/MP001/2025-2026/166107,,,
WS/MP001/2024-2025/166101,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,6.81,LOW,0.0,,,5.92,17.4,13.16,11.66,3,0.0,,,,,,,category+state+size,0.4388,WS/MP001/2024-2025/166103,,,
WS/MP001/2024-2025/166102,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,6.66,LOW,0.0,,,5.92,17.4,12.5,11.66,3,0.0,,,,,,,category+state+size,0.4166,WS/MP001/2025-2026/204292,,,
WS/MP001/2024-2025/166103,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-03-12,2025-03-24,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,12.0,8.0,LOW,0.0,,,5.92,17.4,18.53,11.66,3,0.0,,,,,,,category+state+size,0.5309,WS/MP001/2025-2026/192313,,,
WS/MP001/2024-2025/33365,Normal/Others,Bihar,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1461246.0,0.0,2024-09-18,2025-05-07,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,231.0,7.26,LOW,0.0,,,21.86,12.63,6.82,17.245,3,0.0,,,,,,,category+state+size,0.2272,WS/MP001/2023-2024/14279,,,
WS/MP001/2024-2025/33366,Normal/Others,Bihar,SITAMARHI(DISTRICT PLANNING OFFICER SITAMARHI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1470000.0,0.0,2025-03-24,2025-07-09,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,107.0,7.84,LOW,0.0,,,22.6,15.27,6.86,18.935000000000002,3,0.0,,,,,,,category+state+size,0.2286,WS/MP001/2025-2026/145769,,,
WS/MP001/2025-2026/145769,Normal/Others,Bihar,SHEIKHPURA(DISTRICT PLANNING OFFICER SHEIKHPURA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1048000.0,0.0,2025-12-03,2025-12-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,0.0,13.88,LOW,0.0,,,24.94,21.58,27.56,23.259999999999998,3,0.0,,,,,,,category+state+size,0.6099,WS/MP001/2024-2025/136970,,,
WS/MP001/2025-2026/156269,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1040000.0,0.0,2025-07-01,2025-09-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,78.0,28.85,LOW,0.0,,,25.84,13.91,100.0,19.875,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2025-2026/156270,,,
WS/MP001/2025-2026/156270,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1040000.0,0.0,2025-07-01,2025-09-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,78.0,28.85,LOW,0.0,,,25.84,13.91,100.0,19.875,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2025-2026/156269,,,
WS/MP001/2025-2026/166104,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,176000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,33.38,LOW,0.0,,,50.0,16.96,100.0,33.480000000000004,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2024-2025/166097,,,
WS/MP001/2025-2026/166105,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,176000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,33.38,LOW,0.0,,,50.0,16.96,100.0,33.480000000000004,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2024-2025/166098,,,
WS/MP001/2025-2026/166106,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,176000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,31.96,LOW,0.0,,,50.0,16.96,93.61,33.480000000000004,3,0.0,,,,,,,category+state+size,0.9787,WS/MP001/2024-2025/166099,,,
WS/MP001/2025-2026/166107,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,88000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,20.04,LOW,0.0,,,50.0,22.61,35.71,36.305,3,0.0,,,,,,,category+state+size,0.6812,WS/MP001/2024-2025/166100,,,
WS/MP001/2025-2026/181888,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1475000.0,0.0,2025-06-18,2025-06-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,0.0,10.49,LOW,0.0,,,23.03,25.67,10.68,24.35,3,0.0,,,,,,,category+state+size,0.356,WS/MP001/2024-2025/166103,,,
WS/MP001/2025-2026/188639,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1040000.0,0.0,2025-08-14,2025-09-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,34.0,19.44,LOW,0.0,,,25.84,17.56,54.93,21.7,3,0.0,,,,,,,category+state+size,0.8494,WS/MP001/2025-2026/188640,,,
WS/MP001/2025-2026/188640,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1040000.0,0.0,2025-09-02,2025-09-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,15.0,19.85,LOW,0.0,,,25.84,20.02,54.93,22.93,3,0.0,,,,,,,category+state+size,0.8494,WS/MP001/2025-2026/188639,,,
WS/MP001/2025-2026/188649,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,176000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,18.32,LOW,0.0,,,50.0,16.96,32.2,33.480000000000004,3,0.0,,,,,,,category+state+size,0.6505,WS/MP001/2025-2026/192313,,,
WS/MP001/2025-2026/188650,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,176000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,15.03,LOW,0.0,,,50.0,16.96,17.43,33.480000000000004,3,0.0,,,,,,,category+state+size,0.5213,WS/MP001/2025-2026/188649,,,
WS/MP001/2025-2026/188651,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,88000.0,0.0,2025-06-20,2025-08-14,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,small,,55.0,14.57,LOW,0.0,,,50.0,22.61,11.09,36.305,3,0.0,,,,,,,category+state+size,0.3696,WS/MP001/2025-2026/188650,,,
WS/MP001/2025-2026/190325,Normal/Others,Bihar,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,700000.0,0.0,2025-06-19,2025-09-02,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,75.0,9.04,LOW,0.0,,,23.68,11.6,14.22,17.64,3,0.0,,,,,,,category+state+size,0.4741,WS/MP001/2025-2026/190327,,,
WS/MP001/2025-2026/190326,Normal/Others,Bihar,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,700000.0,0.0,2025-06-19,2025-09-02,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,75.0,8.4,LOW,0.0,,,23.68,11.6,11.33,17.64,3,0.0,,,,,,,category+state+size,0.3776,WS/MP001/2025-2026/190327,,,
WS/MP001/2025-2026/190327,Normal/Others,Bihar,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,700000.0,0.0,2025-06-19,2025-09-02,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,75.0,9.04,LOW,0.0,,,23.68,11.6,14.22,17.64,3,0.0,,,,,,,category+state+size,0.4741,WS/MP001/2025-2026/190325,,,
WS/MP001/2025-2026/191959,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1485400.0,0.0,2025-05-22,2025-06-25,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,34.0,8.42,LOW,0.0,,,23.9,21.91,3.51,22.905,3,0.0,,,,,,,category+state+size,0.1171,WS/MP001/2025-2026/191962,,,
WS/MP001/2025-2026/191960,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1488591.0,0.0,2025-06-03,2026-01-08,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,219.0,7.66,LOW,0.0,,,24.16,12.17,7.24,18.165,3,0.0,,,,,,,category+state+size,0.2412,WS/MP001/2025-2026/191995,,,
WS/MP001/2025-2026/191961,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1489100.0,0.0,2025-05-22,2025-06-25,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,34.0,9.24,LOW,0.0,,,24.2,21.91,6.98,23.055,3,0.0,,,,,,,category+state+size,0.2327,WS/MP001/2025-2026/191995,,,
WS/MP001/2025-2026/191962,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1491600.0,0.0,2025-05-22,2025-06-25,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,34.0,8.5,LOW,0.0,,,24.4,21.91,3.51,23.155,3,0.0,,,,,,,category+state+size,0.1171,WS/MP001/2025-2026/191959,,,
WS/MP001/2025-2026/191993,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1245100.0,0.0,2025-05-26,2025-07-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,38.0,5.72,LOW,0.0,,,0.96,19.41,10.45,10.185,3,0.0,,,,,,,category+state+size,0.3483,WS/MP001/2025-2026/191994,,,
WS/MP001/2025-2026/191994,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1244600.0,0.0,2025-05-26,2025-07-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,38.0,5.73,LOW,0.0,,,1.01,19.41,10.45,10.21,3,0.0,,,,,,,category+state+size,0.3483,WS/MP001/2025-2026/191993,,,
WS/MP001/2025-2026/191995,Normal/Others,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,1494400.0,0.0,2025-06-03,2025-07-21,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,very_large,,48.0,9.46,LOW,0.0,,,24.63,21.02,8.32,22.825,3,0.0,,,,,,,category+state+size,0.2773,WS/MP001/2025-2026/230398,,,
WS/MP001/2025-2026/192312,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-06-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,0.0,6.73,LOW,0.0,,,5.92,18.73,11.8,12.325,3,0.0,,,,,,,category+state+size,0.3933,WS/MP001/2025-2026/188649,,,
WS/MP001/2025-2026/192313,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-07-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,15.0,11.05,LOW,0.0,,,5.92,17.42,32.2,11.670000000000002,3,0.0,,,,,,,category+state+size,0.6505,WS/MP001/2025-2026/188649,,,
WS/MP001/2025-2026/192314,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-07-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,15.0,5.65,LOW,0.0,,,5.92,17.42,7.94,11.670000000000002,3,0.0,,,,,,,category+state+size,0.2647,WS/MP001/2025-2026/192319,,,
WS/MP001/2025-2026/192315,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-06-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,0.0,6.33,LOW,0.0,,,5.92,18.73,9.98,12.325,3,0.0,,,,,,,category+state+size,0.3326,WS/MP001/2025-2026/188649,,,
WS/MP001/2025-2026/192316,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-06-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,0.0,11.01,LOW,0.0,,,5.92,18.73,31.05,12.325,3,0.0,,,,,,,category+state+size,0.6405,WS/MP001/2025-2026/192317,,,
WS/MP001/2025-2026/192317,Normal/Others,Bihar,MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA),SHAMBHU SHARAN PATEL,,Elected MP,Physical Inspection,618000.0,0.0,2025-06-18,2025-06-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,237168443.49,large,,0.0,26.33,LOW,0.0,,,5.92,18.73,100.0,12.325,3,0.0,,,,,,,category+state+size,1.0,WS/MP001/2025-2026/192318,,,
